,image_name,target,tsne_x,tsne_y
4648,ISIC_3010059,8,46.32073,13.380649
4649,ISIC_6250970,8,-2.1224866,-18.18056
4650,ISIC_6917587,8,20.076357,-10.599142
4651,ISIC_2509358,8,29.586784,25.389748
4652,ISIC_9207161,8,16.1656,10.34972
4653,ISIC_8241770,8,21.285498,-6.5819182
4654,ISIC_6151555,8,34.33744,-10.251136
4655,ISIC_0013124_downsampled,7,-3.7823906,16.02689
4656,ISIC_2808280,7,0.13913405,51.02451
4657,ISIC_0058904,4,-3.5547564,-53.56657
4658,ISIC_0030384,7,-44.079285,30.138227
4659,ISIC_2841132,8,8.432222,-22.689016
4660,ISIC_0061300,6,-35.251534,2.8588736
4661,ISIC_5192051,7,2.6406288,52.410156
4662,ISIC_0027620,6,-16.948103,-4.061403
4663,ISIC_0025134,7,5.408142,32.647217
4664,ISIC_0032344,7,-13.096905,5.892531
4665,ISIC_0059668,6,-31.08118,4.3494043
4666,ISIC_4513493,8,44.7661,-22.952242
4667,ISIC_1045706,8,15.64298,13.891968
4668,ISIC_7567374,7,0.58686215,39.381783
4669,ISIC_0325761,8,16.542871,-34.90218
4670,ISIC_0064420,1,-49.24179,-27.126575
4671,ISIC_0032698,6,-25.793037,-12.511606
4672,ISIC_0028407,7,9.113546,31.917664
4673,ISIC_0054161,1,-48.715317,-23.822287
4674,ISIC_0060649,7,-23.078947,18.982151
4675,ISIC_0059972,2,-13.781856,-21.271555
4676,ISIC_0662911,8,-8.599001,-12.527623
4677,ISIC_9355535,7,-1.9605619,45.38895
4678,ISIC_0056890,7,-29.575388,28.474207
4679,ISIC_0063948,7,-41.08333,34.876614
4680,ISIC_8741881,8,34.752995,7.2190185
4681,ISIC_0026202,7,-0.51252955,37.813667
4682,ISIC_1759817,8,13.990807,-2.0568607
4683,ISIC_0060924,7,-31.98209,33.958633
4684,ISIC_7570343,7,-3.0811336,26.997318
4685,ISIC_6052702,8,20.202854,17.713972
4686,ISIC_0026379,7,0.16423966,50.057236
4687,ISIC_2353030,8,14.39751,12.125818
4688,ISIC_0009917,7,-19.371193,12.092142
4689,ISIC_7847294,7,-6.6439247,3.4487352
4690,ISIC_0029192,1,-51.108135,-19.160923
4691,ISIC_0024514,7,-19.045765,5.8682523
4692,ISIC_1326295,8,24.972147,-29.75482
4693,ISIC_7555232,8,39.1577,-10.640607
4694,ISIC_0071356,2,-28.31043,-28.753979
4695,ISIC_0732636,8,25.866003,-24.164665
4696,ISIC_0878793,8,45.980328,3.5124125
4697,ISIC_8318336,8,25.84741,-24.123064
4698,ISIC_0030958,7,16.274446,42.039867
4699,ISIC_4601297,8,32.687935,10.568196
4700,ISIC_0024434,7,5.5997305,37.85749
4701,ISIC_0067371,7,-22.147644,14.904703
4702,ISIC_0014529_downsampled,7,-8.126954,6.970979
4703,ISIC_4162774,8,33.183792,-0.038889565
4704,ISIC_0072773,6,-33.243557,-3.9742243
4705,ISIC_9294593,8,40.332104,-3.8215253
4706,ISIC_3887638,8,15.63954,14.733032
4707,ISIC_0024583,7,-8.797495,37.073105
4708,ISIC_5434055,7,-15.307833,50.143864
4709,ISIC_0061660,6,-40.181633,-3.774843
4710,ISIC_0031488,7,-14.682512,8.364618
4711,ISIC_5934696,8,8.915827,-37.85568
4712,ISIC_8130862,8,20.472479,15.937274
4713,ISIC_0032298,7,0.5747737,23.505781
4714,ISIC_0058889,7,-33.124443,14.6530695
4715,ISIC_1172768,8,53.736935,-0.7900609
4716,ISIC_0027271,7,-23.463303,10.643649
4717,ISIC_0027254,0,-25.589355,-45.0559
4718,ISIC_7767350,7,-4.1570077,43.28155
4719,ISIC_4537869,8,15.88684,-9.388353
4720,ISIC_4819371,8,21.439432,-47.463673
4721,ISIC_0061651,7,-38.864353,16.493408
4722,ISIC_0027768,7,-17.607754,7.874002
4723,ISIC_0027750,7,7.2369895,43.139008
4724,ISIC_6358752,8,12.977364,-41.125904
4725,ISIC_9515811,8,37.47149,-0.047242906
4726,ISIC_6093041,7,13.534102,36.57551
4727,ISIC_4420070,8,13.19719,-42.186855
4728,ISIC_8401949,8,32.16129,-1.5237246
4729,ISIC_0032011,7,16.552088,39.751266
4730,ISIC_2288866,8,45.40369,2.2054732
4731,ISIC_0027664,7,18.255804,34.144173
4732,ISIC_1218358,8,1.3381575,4.5555882
4733,ISIC_4998535,8,37.17643,17.949411
4734,ISIC_6042293,8,10.008901,-30.046825
4735,ISIC_0064652,1,-36.73353,-27.787008
4736,ISIC_8755239,8,9.415558,12.221011
4737,ISIC_2817594,8,15.997418,-3.2475991
4738,ISIC_0071615,2,-19.988708,-37.192303
4739,ISIC_3838637,8,33.891792,-34.43789
4740,ISIC_7716088,8,31.801523,4.667275
4741,ISIC_0062849,7,-37.74142,21.683947
4742,ISIC_9925445,8,18.368385,-22.844442
4743,ISIC_0053483,1,-49.186268,-28.31017
4744,ISIC_7633516,8,20.514423,-5.7715697
4745,ISIC_9053910,6,-16.909657,-6.8654184
4746,ISIC_0059695,2,-26.72051,-29.339916
4747,ISIC_3004646,7,-7.083376,49.21851
4748,ISIC_7132685,8,41.678745,10.96361
4749,ISIC_3644314,8,3.3577235,-5.7576766
4750,ISIC_0025713,7,-18.355946,29.325972
4751,ISIC_0027252,7,-1.8123205,30.31574
4752,ISIC_0030691,7,-10.484493,36.658123
4753,ISIC_7836441,8,15.83707,15.776577
4754,ISIC_0029742,5,-11.043451,-49.419662
4755,ISIC_0065594,1,-36.266747,-23.28276
4756,ISIC_0070689,6,-27.751802,4.191642
4757,ISIC_0032343,2,-19.767374,-30.853477
4758,ISIC_3147613,8,15.709999,13.988519
4759,ISIC_7944654,8,13.219089,16.173763
4760,ISIC_2891834,8,5.156946,-9.564014
4761,ISIC_0013243_downsampled,7,-1.2017198,14.163032
4762,ISIC_5730062,7,1.0596691,34.290928
4763,ISIC_0027544,1,-48.834766,-19.529043
4764,ISIC_2962946,8,11.912488,-35.54166
4765,ISIC_9946910,8,31.473572,14.473058
4766,ISIC_5698225,8,32.964855,2.240576
4767,ISIC_0033442,7,-15.430069,14.546768
4768,ISIC_8029653,8,45.397137,1.8633446
4769,ISIC_2555662,8,36.392593,-34.87073
4770,ISIC_0028031,7,-0.3339328,32.696785
4771,ISIC_0255796,8,13.654556,-6.54978
4772,ISIC_4158984,8,0.79413676,-32.935757
4773,ISIC_6093890,8,5.6405377,-42.1061
4774,ISIC_0029915,0,-31.145315,-40.962715
4775,ISIC_0068491,7,-41.706776,20.977533
4776,ISIC_0033742,7,-28.683437,29.400148
4777,ISIC_0028145,7,-18.529453,32.0448
4778,ISIC_6571026,7,26.703142,-3.057631
4779,ISIC_0527870,7,-10.771036,49.427177
4780,ISIC_1615996,8,15.176877,-11.086901
4781,ISIC_7065617,7,3.7117167,28.631842
4782,ISIC_7311996,8,3.1463795,-26.818415
4783,ISIC_0000174,6,-31.016813,-5.4518433
4784,ISIC_0053749,0,-25.948694,-46.885235
4785,ISIC_8798119,8,14.580588,-31.263926
4786,ISIC_5488188,7,-2.2182827,37.867958
4787,ISIC_0062268,7,-32.62952,14.804379
4788,ISIC_0028300,7,0.017664842,41.91864
4789,ISIC_0062294,7,-35.359985,26.834423
4790,ISIC_9408359,8,15.102147,6.4394007
4791,ISIC_0029346,7,1.8982059,18.432266
4792,ISIC_7780240,8,27.158922,22.93135
4793,ISIC_0026724,7,4.557241,37.93237
4794,ISIC_8591040,8,31.121117,-17.914692
4795,ISIC_0536454,8,17.025642,-40.433994
4796,ISIC_2470795,8,11.982696,13.074025
4797,ISIC_0029708,7,8.7282095,27.73538
4798,ISIC_7410175,6,-17.060263,-10.875389
4799,ISIC_0062424,2,-16.268736,-30.358177
4800,ISIC_6432672,8,31.682158,-18.505676
4801,ISIC_0061464,0,-32.408077,-40.514988
4802,ISIC_6244896,8,9.603358,-16.174593
4803,ISIC_4733622,8,49.78224,-12.464802
4804,ISIC_0033368,6,-29.136652,-1.4654675
4805,ISIC_5028913,8,10.041947,-0.18174282
4806,ISIC_7615896,8,2.8689616,-34.003498
4807,ISIC_8672553,8,14.931775,-19.361326
4808,ISIC_7091750,8,51.977764,-22.887615
4809,ISIC_0034242,6,-32.47272,-0.33051136
4810,ISIC_0065095,0,-30.284744,-43.742867
4811,ISIC_0061783,7,-30.887354,31.049189
4812,ISIC_5396321,8,23.676966,-39.695724
4813,ISIC_4017654,8,51.21874,-8.12191
4814,ISIC_9222807,8,17.69491,9.217702
4815,ISIC_6635590,8,30.940138,17.601791
4816,ISIC_2178583,8,11.401405,-21.594723
4817,ISIC_0034087,6,-33.72258,-2.3714304
4818,ISIC_0026465,7,-10.364215,48.006172
4819,ISIC_0067300,7,-28.010284,32.8351
4820,ISIC_0064010,6,-43.1053,-6.7940383
4821,ISIC_7393413,7,7.360635,32.577587
4822,ISIC_0026806,7,9.914281,25.52186
4823,ISIC_1135977,8,5.3674254,-18.766632
4824,ISIC_0057874,7,-8.109947,24.391338
4825,ISIC_7178155,8,2.2475078,-27.464808
4826,ISIC_2005810,8,29.891338,-12.689568
4827,ISIC_0068531,7,-38.71727,13.368383
4828,ISIC_0057165,7,-42.30416,14.1167965
4829,ISIC_0062587,2,-17.816269,-40.221252
4830,ISIC_0028564,7,11.413899,38.368984
4831,ISIC_8626787,8,39.547997,-0.64324284
4832,ISIC_0030914,7,-22.601736,11.347273
4833,ISIC_5364330,7,-15.920061,43.44528
4834,ISIC_1593431,7,4.873137,46.834637
4835,ISIC_2852497,8,19.791397,-24.15561
4836,ISIC_0065021,1,-34.811054,-28.711746
4837,ISIC_4057501,8,47.229675,11.754552
4838,ISIC_0062362,4,-5.063764,-56.90343
4839,ISIC_4527758,8,11.090831,-40.698845
4840,ISIC_5668692,8,25.21977,16.861094
4841,ISIC_4015349,8,50.08998,6.117658
4842,ISIC_0054191,1,-37.385075,-34.464977
4843,ISIC_0010013,7,-18.094635,12.990526
4844,ISIC_0026308,7,0.49611288,47.698353
4845,ISIC_6880030,8,50.151333,-10.953806
4846,ISIC_3102011,7,-3.5065184,46.20115
4847,ISIC_0270582,8,33.02469,21.144054
4848,ISIC_4959114,8,1.4935609,-20.716465
4849,ISIC_4094907,8,1.5224175,-35.930542
4850,ISIC_6674918,8,26.460392,-29.403906
4851,ISIC_0031981,7,-45.337917,22.197527
4852,ISIC_6572147,8,21.977913,-6.879496
4853,ISIC_0032909,7,-25.617718,26.505117
4854,ISIC_0014602_downsampled,2,-19.337645,-18.34245
4855,ISIC_0059720,0,-26.504623,-43.393524
4856,ISIC_9263896,8,16.319202,-49.06576
4857,ISIC_0031710,7,-20.584913,21.922232
4858,ISIC_8800200,8,38.87318,5.637164
4859,ISIC_6783285,8,43.23012,7.6920195
4860,ISIC_0064179,1,-34.964157,-29.149714
4861,ISIC_0032397,4,-5.339441,-53.31264
4862,ISIC_0066743,1,-48.69471,-19.132645
4863,ISIC_0027380,7,11.046079,40.380505
4864,ISIC_2142639,8,30.870857,-13.66316
4865,ISIC_0068005,1,-50.57141,-30.810055
4866,ISIC_8233378,8,15.806988,23.553514
4867,ISIC_4253935,8,42.124714,1.4925464
4868,ISIC_0057405,7,-38.01943,27.041279
4869,ISIC_7220767,8,31.459084,21.932962
4870,ISIC_1192974,8,15.604734,10.557957
4871,ISIC_5985961,7,9.366786,30.871815
4872,ISIC_0012674_downsampled,7,-5.458885,14.917356
4873,ISIC_0030832,7,-5.3162785,42.6214
4874,ISIC_0031202,7,-13.449109,10.997361
4875,ISIC_9403039,8,16.655575,-48.250927
4876,ISIC_0163767,7,-7.7356186,38.79175
4877,ISIC_0026949,7,-1.3781832,42.129505
4878,ISIC_7951378,8,6.631676,-27.752058
4879,ISIC_8847321,8,14.105296,3.4676962
4880,ISIC_0063845,6,-35.80998,2.8800983
4881,ISIC_0683259,8,44.35252,-17.088964
4882,ISIC_6863507,7,-5.0619464,4.0419264
4883,ISIC_0069449,7,-24.012152,15.276428
4884,ISIC_3142779,8,23.252693,-12.801028
4885,ISIC_0029989,7,18.884092,41.78275
4886,ISIC_7298784,8,14.726293,11.597427
4887,ISIC_9143077,8,45.375008,18.288614
4888,ISIC_0053591,1,-41.188457,-31.596416
4889,ISIC_8597354,8,48.464176,-16.276072
4890,ISIC_4163930,8,28.150763,25.584501
4891,ISIC_0055451,6,-36.283413,2.4180133
4892,ISIC_6189200,8,0.47256276,-1.6488223
4893,ISIC_0056046,6,-40.69493,-9.735674
4894,ISIC_0031090,5,-13.203187,-49.809864
4895,ISIC_8710040,8,19.562222,-11.983295
4896,ISIC_3979054,8,17.519644,20.446198
4897,ISIC_0054079,6,-25.043638,-4.792839
4898,ISIC_1368367,7,-4.381716,41.164623
4899,ISIC_0063020,7,-29.652897,25.571655
4900,ISIC_7392681,7,-16.447506,50.155994
4901,ISIC_8531381,8,44.208927,-4.2846346
4902,ISIC_0000265,7,-12.554275,5.2337594
4903,ISIC_4526238,7,-4.027687,51.022408
4904,ISIC_5283061,8,29.005821,23.724346
4905,ISIC_0058267,6,-45.25156,-1.6187981
4906,ISIC_2527238,8,3.984566,-6.8075747
4907,ISIC_0032220,6,-33.354942,-2.9935849
4908,ISIC_7969673,8,42.276184,-19.021198
4909,ISIC_7668206,8,23.42001,22.25662
4910,ISIC_0027784,7,18.172441,39.065685
4911,ISIC_0025665,7,-15.144853,16.384895
4912,ISIC_0073218,6,-30.75126,5.5149927
4913,ISIC_0030514,1,-53.19193,-22.354094
4914,ISIC_1860049,8,42.67161,19.319754
4915,ISIC_0059985,0,-31.526281,-47.057285
4916,ISIC_2871070,8,17.795137,-3.4275017
4917,ISIC_0024725,7,-14.218034,30.574532
4918,ISIC_0603439,8,31.483864,6.4292564
4919,ISIC_2957595,8,7.2314453,-23.844486
4920,ISIC_0061499,0,-14.261624,-30.193327
4921,ISIC_2596390,8,53.635174,1.7399106
4922,ISIC_7526548,8,35.743896,-8.726344
4923,ISIC_0068901,7,-39.048,29.357721
4924,ISIC_0012183_downsampled,2,-21.11088,-31.757526
4925,ISIC_1373908,8,17.981936,-25.038654
4926,ISIC_9473491,8,-1.4652565,-32.73685
4927,ISIC_0069322,4,-1.4565787,-58.299217
4928,ISIC_7897374,8,14.287837,-4.4556446
4929,ISIC_1348539,7,34.873787,20.792406
4930,ISIC_0069583,6,-33.423164,-8.393059
4931,ISIC_1342801,8,21.867323,-34.776028
4932,ISIC_0030427,3,-8.3529625,-42.737495
4933,ISIC_0027011,7,13.00429,46.860344
4934,ISIC_0071335,6,-50.954487,-1.5880145
4935,ISIC_0032393,7,-1.6474402,38.87656
4936,ISIC_3278148,8,41.065372,3.2879324
4937,ISIC_0028310,7,-21.593933,24.861137
4938,ISIC_3663705,7,-12.73363,36.2202
4939,ISIC_3905662,8,53.986897,-13.968414
4940,ISIC_0562807,8,13.351599,-6.622686
4941,ISIC_9308886,8,21.299234,23.798794
4942,ISIC_3821630,8,36.631393,-38.134377
4943,ISIC_6375121,8,45.505463,-11.0866585
4944,ISIC_0066546,0,-30.728962,-42.566933
4945,ISIC_4060769,8,18.391838,-11.697166
4946,ISIC_5888971,8,-1.6277963,-30.99123
4947,ISIC_0032744,7,-12.349762,29.088406
4948,ISIC_0067210,6,-33.21251,-8.056436
4949,ISIC_0027362,7,-0.27728245,55.505116
4950,ISIC_5051632,7,6.9090414,25.273436
4951,ISIC_9787578,8,12.016985,-25.059134
4952,ISIC_3444192,8,8.904468,-29.435928
4953,ISIC_0065069,6,-40.43296,-7.661135
4954,ISIC_0033322,2,-14.595749,-38.10645
4955,ISIC_0535654,8,11.17149,-6.065813
4956,ISIC_0057027,6,-49.073685,-2.0664902
4957,ISIC_7055743,8,48.130985,-8.249731
4958,ISIC_0025430,7,4.9504447,33.13485
4959,ISIC_3173734,7,1.2869716,34.407963
4960,ISIC_0028994,1,-48.94728,-31.142893
4961,ISIC_0060240,7,-40.86266,27.173885
4962,ISIC_7837503,8,28.804506,18.313303
4963,ISIC_0029314,7,12.59807,31.019985
4964,ISIC_5449908,8,34.864212,2.5241807
4965,ISIC_0056153,1,-37.078167,-22.070974
4966,ISIC_0072582,6,-46.05395,-4.4455953
4967,ISIC_4077768,8,50.489117,7.078625
4968,ISIC_0527593,8,56.386204,-6.583622
4969,ISIC_0061476,2,-21.189192,-35.56757
4970,ISIC_6710082,8,10.6752825,12.915092
4971,ISIC_7230374,8,13.582321,-27.225615
4972,ISIC_3826001,8,18.380114,14.364828
4973,ISIC_1341586,8,4.582866,-25.203634
4974,ISIC_0027963,7,-6.903901,25.715265
4975,ISIC_0059346,6,-33.085983,-10.075813
4976,ISIC_1304761,8,25.00289,-3.7199287
4977,ISIC_9571107,7,-13.135125,43.04574
4978,ISIC_0029115,2,-22.364653,-30.877745
4979,ISIC_0030443,6,-30.76854,-3.81587
4980,ISIC_7008969,8,3.85956,-15.485875
4981,ISIC_1828652,8,21.910042,-12.022002
4982,ISIC_6997433,8,18.058199,-35.956898
4983,ISIC_0026984,0,-25.854073,-47.13233
4984,ISIC_8817681,7,-10.723088,53.64414
4985,ISIC_9406568,8,1.8810921,-27.815584
4986,ISIC_2489146,8,21.220201,-48.737785
4987,ISIC_3816570,8,33.164608,4.439751
4988,ISIC_0028641,7,14.767097,34.998924
4989,ISIC_5857239,8,2.7813005,-5.634914
4990,ISIC_8846065,7,4.8970885,54.386528
4991,ISIC_3520709,7,-1.5523244,35.687565
4992,ISIC_6670764,8,48.91867,2.8635645
4993,ISIC_6674202,7,-0.05792203,7.156363
4994,ISIC_4610868,8,21.549816,2.940708
4995,ISIC_5282898,7,4.2665143,32.938293
4996,ISIC_6931468,7,-10.177415,5.860509
4997,ISIC_1518461,8,18.097769,-8.904357
4998,ISIC_0055478,4,-7.6477804,-54.99651
4999,ISIC_1470522,8,41.159958,14.219594
5000,ISIC_9459936,8,38.42989,9.739163
5001,ISIC_1487510,8,19.543446,-36.39677
5002,ISIC_2221993,8,10.102565,-38.164124
5003,ISIC_4803755,8,-2.100897,-36.73347
5004,ISIC_0029070,2,-20.36226,-40.01944
5005,ISIC_7394834,8,17.444624,20.371782
5006,ISIC_0031842,7,15.248674,47.815056
5007,ISIC_3591686,8,21.50967,-27.299206
5008,ISIC_0029127,7,-17.904076,4.389315
5009,ISIC_0063471,7,-25.633228,7.613612
5010,ISIC_0033245,6,-24.165241,-1.4268982
5011,ISIC_0014173_downsampled,6,-41.24081,-7.518754
5012,ISIC_0070794,6,-40.19407,3.9033258
5013,ISIC_2568066,7,-8.064097,41.717796
5014,ISIC_0056406,6,-40.52028,0.1495064
5015,ISIC_0070928,7,-35.256607,15.967986
5016,ISIC_9182611,8,20.422447,16.156452
5017,ISIC_0248628,8,15.436806,0.33316392
5018,ISIC_0025456,7,-25.940435,17.671213
5019,ISIC_9909314,7,4.293703,43.15397
5020,ISIC_0013258_downsampled,6,-5.712569,13.834417
5021,ISIC_9559922,8,39.55872,-4.9680233
5022,ISIC_1743989,8,19.037004,13.567364
5023,ISIC_0027884,0,-27.688564,-46.71329
5024,ISIC_7207715,8,30.046255,19.26273
5025,ISIC_7894406,7,6.301251,46.10142
5026,ISIC_7950240,8,16.185549,21.356411
5027,ISIC_1450548,8,8.893611,14.653405
5028,ISIC_0070849,7,-37.255917,11.894663
5029,ISIC_0062801,7,-43.10973,18.576874
5030,ISIC_0981657,8,43.46381,-12.731436
5031,ISIC_0031012,4,-8.878964,-57.1315
5032,ISIC_0031246,7,-9.675364,48.78365
5033,ISIC_5200993,8,5.68958,-17.950485
5034,ISIC_3597558,8,5.2983584,-43.574493
5035,ISIC_0063002,6,-30.957722,-9.2122555
5036,ISIC_6473894,8,-7.6758914,-15.050507
5037,ISIC_1972293,8,7.6122556,16.030485
5038,ISIC_0030615,7,-16.61011,1.6304159
5039,ISIC_0032716,6,-38.444378,0.05052065
5040,ISIC_0030584,7,-10.880169,55.67415
5041,ISIC_2730610,8,2.18038,-33.289608
5042,ISIC_8153400,8,40.058662,-15.529078
5043,ISIC_1528092,8,30.89725,4.8925085
5044,ISIC_8532697,8,29.01835,9.227826
5045,ISIC_3475660,6,-15.913941,-8.0770645
5046,ISIC_0033648,7,-23.644817,24.983538
5047,ISIC_0705313,8,17.970053,6.0175853
5048,ISIC_0031102,7,3.5208185,33.223507
5049,ISIC_3933658,8,47.18227,16.414024
5050,ISIC_0071169,6,-47.931274,0.56643796
5051,ISIC_0062097,7,-35.983185,16.510136
5052,ISIC_0055792,1,-40.752827,-25.725805
5053,ISIC_6171084,8,46.37069,-1.2014675
5054,ISIC_0059729,1,-45.98937,-34.010986
5055,ISIC_0030431,7,9.244465,50.258663
5056,ISIC_0025636,7,15.904281,33.942326
5057,ISIC_4709038,8,30.568693,-35.016106
5058,ISIC_0583539,8,35.203022,-32.67504
5059,ISIC_6974497,2,-21.76978,-17.055252
5060,ISIC_0066787,4,-6.753489,-55.850986
5061,ISIC_0025022,7,-1.8885462,29.030054
5062,ISIC_3286577,8,45.50866,-17.869116
5063,ISIC_5112931,8,-0.47101846,-30.892208
5064,ISIC_9066201,8,42.554115,23.539352
5065,ISIC_6996877,7,11.324293,45.537994
5066,ISIC_0024420,2,-13.390249,-28.562202
5067,ISIC_5530702,8,20.90559,-6.244187
5068,ISIC_0034200,7,-17.080984,21.149036
5069,ISIC_9374061,8,22.485039,-24.32216
5070,ISIC_0031345,2,-17.198479,-23.267895
5071,ISIC_0000535,7,-7.675908,18.39007
5072,ISIC_9955092,7,6.0652857,45.24208
5073,ISIC_0069862,7,-30.16719,17.106724
5074,ISIC_0060944,4,-2.4280813,-55.759136
5075,ISIC_0025248,6,-24.41529,-6.837975
5076,ISIC_8657132,8,-0.7858389,0.3367696
5077,ISIC_2882129,8,27.336666,-5.118957
5078,ISIC_0031970,7,-15.96969,28.254007
5079,ISIC_5459795,8,29.746288,-41.361786
5080,ISIC_7477487,7,-7.1121035,45.97498
5081,ISIC_0026728,2,-24.678497,-32.26356
5082,ISIC_0068653,0,-32.273415,-41.920147
5083,ISIC_7315468,8,5.91091,-32.97376
5084,ISIC_0064510,1,-36.30559,-24.704058
5085,ISIC_2952446,8,4.2693686,-28.169096
5086,ISIC_0066200,6,-38.35887,3.4717066
5087,ISIC_0878210,8,22.777811,21.520964
5088,ISIC_5122220,7,-0.7408354,53.45269
5089,ISIC_6749335,8,32.277466,-0.07144457
5090,ISIC_0034172,6,-32.565384,-0.51512414
5091,ISIC_0061583,6,-32.98931,0.80213696
5092,ISIC_0067178,7,-41.462696,16.243591
5093,ISIC_8717336,8,22.095663,-5.6013885
5094,ISIC_0031980,2,-18.610548,-27.28258
5095,ISIC_0063606,6,-43.296337,-4.151107
5096,ISIC_0070623,6,-30.76616,-12.836814
5097,ISIC_4136591,8,10.623454,-37.785736
5098,ISIC_6852275,8,-6.1347685,0.35873902
5099,ISIC_0057272,2,-19.281878,-34.030926
5100,ISIC_9960804,8,3.109492,-6.0694165
5101,ISIC_7640835,8,55.744976,-5.8629646
5102,ISIC_0027116,7,7.8473325,31.09188
5103,ISIC_0055584,1,-49.481735,-27.3627
5104,ISIC_2755037,8,51.94302,3.8516777
5105,ISIC_0071619,0,-31.729174,-49.47914
5106,ISIC_2824368,8,-5.7792583,-16.811811
5107,ISIC_0012526_downsampled,7,-8.630582,3.2355144
5108,ISIC_7985659,7,17.449814,33.65817
5109,ISIC_0057035,7,-24.291317,27.610626
5110,ISIC_0070313,6,-32.380344,2.766497
5111,ISIC_0067160,6,-33.02742,-3.3461413
5112,ISIC_0510835,7,-7.603171,46.8116
5113,ISIC_0027704,1,-36.19465,-28.81212
5114,ISIC_0925174,8,47.0339,21.558876
5115,ISIC_7658431,8,6.184394,-6.3741918
5116,ISIC_0071806,6,-40.091087,3.717257
5117,ISIC_0065362,1,-39.221695,-26.116644
5118,ISIC_0070806,7,-13.360013,7.3697248
5119,ISIC_1451330,8,43.6781,-22.591019
5120,ISIC_6526551,8,32.212585,-7.335664
5121,ISIC_2790365,8,32.80873,-28.8834
5122,ISIC_0063803,1,-49.743088,-32.882023
5123,ISIC_0933647,2,-19.497011,-15.306692
5124,ISIC_4067024,8,7.7074547,14.7077675
5125,ISIC_7904250,8,11.24868,-40.49756
5126,ISIC_0064277,7,-41.605522,24.957777
5127,ISIC_0028915,6,-39.889465,-0.24961852
5128,ISIC_0057998,1,-43.239113,-26.011707
5129,ISIC_0025318,7,2.9094818,34.610367
5130,ISIC_0033094,7,-12.891476,30.485598
5131,ISIC_5097785,8,16.031319,5.7421284
5132,ISIC_0199261,8,44.988956,-20.512512
5133,ISIC_0058174,6,-40.31108,-3.8608773
5134,ISIC_0060533,1,-38.967426,-23.378483
5135,ISIC_0033722,2,-27.07231,-29.063286
5136,ISIC_7961805,8,1.309464,2.4565513
5137,ISIC_0033334,7,-27.721737,22.23567
5138,ISIC_0061985,2,-17.713093,-34.27785
5139,ISIC_6587979,7,-4.530835,3.3916385
5140,ISIC_5230371,8,33.24409,1.649705
5141,ISIC_0067850,1,-41.7289,-32.47633
5142,ISIC_0025847,7,-28.593649,5.7764373
5143,ISIC_1851112,8,31.189909,-4.2368703
5144,ISIC_6123304,8,13.381695,-27.270916
5145,ISIC_5639316,8,47.570217,-0.070498675
5146,ISIC_5907599,8,7.756937,-26.361265
5147,ISIC_0033301,1,-51.110016,-19.096256
5148,ISIC_3680358,8,51.3644,9.293828
5149,ISIC_6830132,8,24.340792,21.983152
5150,ISIC_0056393,7,-28.89053,18.08108
5151,ISIC_8323829,8,19.72237,-0.32764974
5152,ISIC_0054836,1,-43.888004,-28.96749
5153,ISIC_0065820,7,-27.194372,14.066155
5154,ISIC_8934691,8,-0.588811,-31.245613
5155,ISIC_8460093,7,-12.042772,44.83336
5156,ISIC_7768782,8,7.5092616,-14.372031
5157,ISIC_0086709,8,50.14271,6.479395
5158,ISIC_5712029,8,22.88116,-48.45827
5159,ISIC_0283957,8,8.412413,1.3908932
5160,ISIC_0028040,7,10.928837,38.80149
5161,ISIC_0024958,6,-22.380623,-5.359132
5162,ISIC_0059495,6,-30.90693,-17.194698
5163,ISIC_0026593,1,-46.45569,-16.937817
5164,ISIC_6347261,8,46.76548,8.023549
5165,ISIC_0065764,2,-17.541353,-39.50568
5166,ISIC_0033739,7,-31.232098,18.117306
5167,ISIC_5283980,8,22.025017,-2.3386042
5168,ISIC_0029131,7,6.8594875,27.34283
5169,ISIC_0058222,1,-43.69353,-31.9758
5170,ISIC_1252944,7,-14.984334,45.54229
5171,ISIC_3754247,8,0.20699859,-29.404074
5172,ISIC_0064699,1,-51.10145,-14.360932
5173,ISIC_0013767_downsampled,6,-16.731792,-8.377608
5174,ISIC_0014103_downsampled,6,-16.296095,-10.114003
5175,ISIC_1809930,8,34.82842,12.240784
5176,ISIC_0030321,3,-8.47847,-41.555122
5177,ISIC_0027473,1,-40.165672,-24.62541
5178,ISIC_5888212,8,45.60703,-15.388337
5179,ISIC_0031483,7,-11.958077,7.0488434
5180,ISIC_4427755,8,52.735847,-19.515661
5181,ISIC_7741786,8,20.202047,-22.710081
5182,ISIC_9472722,8,16.767426,-43.21729
5183,ISIC_0030319,2,-23.683596,-27.285465
5184,ISIC_6469759,8,4.8828897,-42.07184
5185,ISIC_6005983,8,27.496662,28.942768
5186,ISIC_0057237,1,-41.403084,-18.472984
5187,ISIC_1394013,7,17.139982,40.245148
5188,ISIC_0027265,7,-15.456682,3.2599137
5189,ISIC_0361529,7,-11.858437,0.2823847
5190,ISIC_1197692,8,-1.8412702,-36.329666
5191,ISIC_1336519,8,10.145239,-32.579716
5192,ISIC_0477898,7,-4.9557033,48.697674
5193,ISIC_6988287,8,24.672283,5.7678638
5194,ISIC_0025903,3,-7.5029645,-42.032124
5195,ISIC_0033010,7,-18.484663,23.880964
5196,ISIC_8845891,8,14.154045,-44.5816
5197,ISIC_0055681,1,-43.612003,-24.004745
