,image_name,target,tsne_x,tsne_y
11116,ISIC_8544021,8,11.235397,24.133484
11117,ISIC_0680651,7,-22.653461,47.2863
11118,ISIC_7687367,8,10.844768,-44.298805
11119,ISIC_0061842,7,-33.045906,9.0009165
11120,ISIC_7718540,8,14.599753,-11.70509
11121,ISIC_0065383,7,-30.677904,3.2514176
11122,ISIC_0024387,7,-19.204336,1.0559435
11123,ISIC_0033899,2,-5.0256777,-25.897211
11124,ISIC_0090279,8,39.72737,-4.9311576
11125,ISIC_0168418,8,36.22061,-19.00659
11126,ISIC_0054110,6,-37.124306,-3.1260347
11127,ISIC_0058232,1,-23.493044,-38.340374
11128,ISIC_7882022,8,21.77509,-40.885303
11129,ISIC_0026343,1,-15.259355,-46.59661
11130,ISIC_8357442,7,-22.238377,47.279785
11131,ISIC_0033598,7,-28.198404,2.0866275
11132,ISIC_2354258,8,20.021969,4.1248546
11133,ISIC_0060774,4,-3.0061498,-45.588287
11134,ISIC_0066661,7,-48.314404,6.57771
11135,ISIC_0064639,1,-23.200844,-41.579548
11136,ISIC_0055608,7,-46.037853,4.930675
11137,ISIC_5934948,8,19.94331,13.254288
11138,ISIC_3972569,8,20.882248,-1.2084157
11139,ISIC_4895957,7,-15.31659,46.33931
11140,ISIC_0034312,7,-38.452457,12.492331
11141,ISIC_0059973,1,-32.297096,-38.721992
11142,ISIC_0066255,7,-32.22532,2.3086307
11143,ISIC_0014687_downsampled,7,-28.00155,11.995971
11144,ISIC_0789732,8,24.978937,11.659088
11145,ISIC_0000469,6,-28.673256,-9.22462
11146,ISIC_8981166,8,3.4644585,13.967359
11147,ISIC_0068429,7,-24.207922,4.5483165
11148,ISIC_4883373,8,5.1997356,19.624409
11149,ISIC_0031122,1,-29.407057,-50.998703
11150,ISIC_0059405,4,-2.1592717,-46.942646
11151,ISIC_0014933_downsampled,7,-22.27037,18.708431
11152,ISIC_3702777,7,-24.914125,46.814827
11153,ISIC_4463660,8,45.12548,-19.498066
11154,ISIC_0071966,7,-39.301502,9.03249
11155,ISIC_0053691,6,-42.85137,-15.07682
11156,ISIC_7982468,8,13.596876,13.319031
11157,ISIC_0025339,2,-7.843706,-36.718273
11158,ISIC_0026161,7,-11.20772,49.167202
11159,ISIC_0059245,7,-40.419106,12.792876
11160,ISIC_0025529,2,-9.607698,-27.347143
11161,ISIC_0070637,7,-28.86146,26.511944
11162,ISIC_0664452,8,38.459206,25.204382
11163,ISIC_9352060,8,-6.957851,-13.287011
11164,ISIC_0065491,4,-5.672111,-49.278492
11165,ISIC_7978358,8,15.116795,-4.030665
11166,ISIC_0058184,7,-41.912994,10.646628
11167,ISIC_9335056,7,-10.744712,24.073694
11168,ISIC_1989365,8,13.874771,18.40443
11169,ISIC_0066125,1,-29.628242,-44.637093
11170,ISIC_0067214,7,-28.571684,16.928892
11171,ISIC_0012137_downsampled,6,-20.10801,-12.034649
11172,ISIC_5700316,8,24.148596,5.4703255
11173,ISIC_0067838,7,-42.951145,3.4619143
11174,ISIC_0059567,7,-20.269138,1.8583503
11175,ISIC_8359258,8,13.021157,-41.91556
11176,ISIC_0024545,6,-47.16279,-14.217487
11177,ISIC_0013493_downsampled,2,-6.6178536,-20.085323
11178,ISIC_0031573,7,-21.662554,-4.0985045
11179,ISIC_4209411,8,2.833948,15.461688
11180,ISIC_9828853,8,33.486465,-27.967854
11181,ISIC_0028543,6,-28.623001,-12.817835
11182,ISIC_0639077,8,21.484142,6.4408107
11183,ISIC_5615050,8,42.357872,-3.3861165
11184,ISIC_0061015,7,-35.644833,1.5715932
11185,ISIC_0030318,2,-9.371266,-23.554476
11186,ISIC_0028686,7,-18.668411,19.516098
11187,ISIC_6371959,7,-4.3342357,26.611164
11188,ISIC_0062721,6,-41.726143,-18.317787
11189,ISIC_1930877,8,14.736424,-40.36819
11190,ISIC_8874396,8,12.127783,19.61819
11191,ISIC_8132874,8,37.086098,24.817005
11192,ISIC_2228511,8,0.5708623,15.139624
11193,ISIC_5927617,8,54.405746,0.42792585
11194,ISIC_2667803,8,4.7770696,5.254318
11195,ISIC_5708658,2,17.11249,-6.1248565
11196,ISIC_0068764,1,-33.347023,-40.94136
11197,ISIC_0059128,1,-25.69372,-37.843285
11198,ISIC_0170636,7,-7.1540537,24.535482
11199,ISIC_5123813,8,15.88277,-42.97252
11200,ISIC_0059805,7,-37.9978,28.918436
11201,ISIC_0027547,7,-18.049911,43.521866
11202,ISIC_5905676,8,24.936152,-44.23598
11203,ISIC_9445053,8,18.101145,27.69749
11204,ISIC_0000223,7,-14.607608,7.569674
11205,ISIC_8327302,8,7.36632,-17.074621
11206,ISIC_7885845,7,-23.294086,50.428925
11207,ISIC_6016387,8,20.303005,27.966543
11208,ISIC_0066424,7,-35.612152,25.291578
11209,ISIC_9723594,8,15.9860935,0.60066754
11210,ISIC_0027621,7,7.277152,41.061913
11211,ISIC_4160574,8,38.42807,11.166044
11212,ISIC_0028374,7,-5.250943,33.686844
11213,ISIC_0031630,2,-12.543203,-24.88622
11214,ISIC_0002871_downsampled,7,-44.374992,34.527287
11215,ISIC_0028928,1,-28.550396,-48.516026
11216,ISIC_0228718,8,10.228057,21.33602
11217,ISIC_0058833,1,-23.501986,-37.755566
11218,ISIC_2141003,7,-17.852629,26.907011
11219,ISIC_0058587,7,-29.320797,4.7757463
11220,ISIC_9903033,8,41.11409,12.673088
11221,ISIC_0031462,7,-20.276463,-19.6733
11222,ISIC_2482653,8,19.261683,-37.957905
11223,ISIC_0056256,7,-37.544613,-10.326324
11224,ISIC_6512384,7,5.0385404,-16.985567
11225,ISIC_0059171,6,-39.946453,-2.635645
11226,ISIC_0070162,1,-18.590326,-40.445244
11227,ISIC_0069481,6,-33.65787,-15.1451
11228,ISIC_0053779,5,6.4367614,-55.311096
11229,ISIC_5707762,8,-2.1018248,-0.7913162
11230,ISIC_0054295,1,-21.0011,-30.724562
11231,ISIC_5203791,7,-14.606515,34.418686
11232,ISIC_0072632,7,-46.23305,8.051519
11233,ISIC_0062500,7,-35.29338,2.3698602
11234,ISIC_0013414_downsampled,6,-9.4346895,7.5641375
11235,ISIC_0057572,1,-26.798027,-35.10554
11236,ISIC_1696862,8,3.4419913,19.778187
11237,ISIC_9746246,8,36.459797,22.00144
11238,ISIC_5811424,8,30.969793,-18.235905
11239,ISIC_0000288,6,-28.05299,-13.707721
11240,ISIC_0068585,1,-22.026096,-33.984196
11241,ISIC_0031163,7,-28.876741,11.694773
11242,ISIC_5876656,8,31.15231,19.507215
11243,ISIC_0754561,8,1.7661701,16.450624
11244,ISIC_0028398,7,-5.2928357,21.752186
11245,ISIC_1833122,8,47.68004,-5.293376
11246,ISIC_0574489,8,48.59324,10.570047
11247,ISIC_0061238,4,-2.433801,-49.860725
11248,ISIC_6373863,8,22.781786,21.65129
11249,ISIC_3114020,8,3.9010677,17.881588
11250,ISIC_0033510,7,-34.400284,-5.6129737
11251,ISIC_4764863,8,26.079472,32.60016
11252,ISIC_4180373,8,25.58982,-18.13412
11253,ISIC_0016053_downsampled,7,-9.999335,1.2767886
11254,ISIC_0072269,1,-23.39032,-34.41768
11255,ISIC_7881017,8,39.319675,-22.988895
11256,ISIC_6771810,8,53.368645,4.9321756
11257,ISIC_0016060_downsampled,7,-10.712972,3.052821
11258,ISIC_0034152,7,-33.1874,8.240969
11259,ISIC_2660062,8,33.807224,23.029676
11260,ISIC_2320481,6,-28.860476,-10.245294
11261,ISIC_0026030,7,-20.265425,3.1209545
11262,ISIC_1676826,8,17.827145,15.758078
11263,ISIC_5372701,8,45.437786,2.8102295
11264,ISIC_9822725,8,17.48415,-3.956281
11265,ISIC_5220580,8,7.611699,22.171627
11266,ISIC_0014702_downsampled,7,-27.087345,20.529415
11267,ISIC_2645689,8,36.680412,-28.099566
11268,ISIC_7646644,8,22.925781,-32.634697
11269,ISIC_0442290,7,-6.61936,20.707167
11270,ISIC_0053836,2,1.0582969,-33.469456
11271,ISIC_4065712,8,37.884598,-26.07133
11272,ISIC_0914537,8,-0.48218194,4.0345736
11273,ISIC_1076339,8,18.095242,9.129258
11274,ISIC_9721056,7,-10.272336,1.7183194
11275,ISIC_8609917,8,-3.7953117,-7.3129253
11276,ISIC_0632876,8,6.085882,18.251026
11277,ISIC_5133729,8,20.068771,25.54873
11278,ISIC_3179296,8,3.574016,-6.249663
11279,ISIC_0031244,7,3.5195618,41.543068
11280,ISIC_4961493,8,26.859905,-6.8557982
11281,ISIC_0027506,4,-6.861575,-43.386486
11282,ISIC_0024646,0,-11.777503,-28.649187
11283,ISIC_7769827,8,16.59656,-36.125572
11284,ISIC_1584693,8,40.654022,-21.407711
11285,ISIC_3590997,8,39.793095,-2.97933
11286,ISIC_0031141,7,-20.588486,31.542788
11287,ISIC_6337982,8,18.330957,-26.87083
11288,ISIC_0027669,6,-27.51902,-11.744721
11289,ISIC_0000390_downsampled,6,-43.586178,-16.999918
11290,ISIC_7119225,8,9.453136,21.141953
11291,ISIC_5119273,8,19.188808,1.6450957
11292,ISIC_0029560,7,-18.932655,4.258054
11293,ISIC_0056264,5,5.936988,-53.72697
11294,ISIC_6974830,8,41.23163,-21.086596
11295,ISIC_0069544,0,-15.840885,-31.9625
11296,ISIC_6248008,6,-15.965877,-10.860509
11297,ISIC_8474660,8,39.717762,-23.613361
11298,ISIC_0056448,6,-37.65521,-0.5351096
11299,ISIC_0024970,2,-9.891818,-20.159523
11300,ISIC_2803212,8,19.640842,21.491903
11301,ISIC_0026540,7,-0.19331382,30.780802
11302,ISIC_5636247,8,18.394506,-15.239907
11303,ISIC_0928633,8,7.123718,22.982481
11304,ISIC_0033490,2,-0.72396535,-23.392609
11305,ISIC_8052868,8,19.958925,-42.328423
11306,ISIC_0029691,7,-3.1362863,40.6546
11307,ISIC_3730172,8,34.83454,16.215765
11308,ISIC_4423793,7,-0.58564967,25.86694
11309,ISIC_0062408,0,-21.309536,-25.316246
11310,ISIC_0024844,7,-1.8942579,35.96587
11311,ISIC_0032753,7,-15.571717,24.124756
11312,ISIC_7934218,8,15.034206,-42.652966
11313,ISIC_0029271,6,-22.67803,-15.241787
11314,ISIC_0529262,8,42.910786,5.9180927
11315,ISIC_0626986,8,20.904165,0.6763925
11316,ISIC_3657408,8,20.338074,-32.27335
11317,ISIC_0025400,7,-14.343142,-7.1767974
11318,ISIC_0027719,4,-2.4752529,-45.22885
11319,ISIC_0057552,2,-7.2068963,-33.856876
11320,ISIC_3472069,8,35.463154,1.4234501
11321,ISIC_9028726,8,24.460049,-25.449348
11322,ISIC_2306793,8,52.63915,0.33839223
11323,ISIC_0071793,2,-7.4460287,-30.132101
11324,ISIC_0068919,7,-18.902617,15.444777
11325,ISIC_0032313,6,-14.970396,-20.969069
11326,ISIC_6436590,8,0.020795941,-2.5236526
11327,ISIC_9329713,8,31.42705,25.016043
11328,ISIC_4680417,8,32.238197,-39.133354
11329,ISIC_0032687,6,-36.87213,-12.595748
11330,ISIC_2075372,8,18.097012,19.297356
11331,ISIC_8287528,7,-2.6021376,4.0061665
11332,ISIC_1497880,7,-17.634422,44.36749
11333,ISIC_0061613,1,-21.499868,-48.2283
11334,ISIC_0055968,1,-28.165031,-34.38285
11335,ISIC_0987830,8,40.16343,17.930647
11336,ISIC_3129999,8,46.463394,16.535543
11337,ISIC_2642873,8,35.435806,-27.86509
11338,ISIC_7183931,8,15.625587,-3.3011084
11339,ISIC_9999134,8,-0.27451757,-6.070256
11340,ISIC_2061327,8,27.427652,-37.05611
11341,ISIC_0061416,2,-3.228629,-29.405273
11342,ISIC_7924119,8,30.808985,15.815399
11343,ISIC_0059314,6,-36.842434,-15.9326515
11344,ISIC_0065807,6,-32.537437,-21.986742
11345,ISIC_0033737,7,-40.620045,18.872469
11346,ISIC_1268027,8,29.199825,23.54383
11347,ISIC_0060878,7,-28.048542,10.653523
11348,ISIC_3982377,8,40.643543,-22.759668
11349,ISIC_9042665,8,13.463027,-38.953445
11350,ISIC_2117372,8,44.04631,4.8165417
11351,ISIC_8761972,8,7.323266,-15.618328
11352,ISIC_0015483_downsampled,7,-26.035614,19.24463
11353,ISIC_0058415,1,-28.9856,-44.022434
11354,ISIC_8071710,8,54.584225,-0.5865318
11355,ISIC_8869597,8,39.69264,14.451665
11356,ISIC_2590211,8,12.874217,22.168114
11357,ISIC_0027195,7,-5.8658524,33.320805
11358,ISIC_2575480,8,38.191437,-29.703003
11359,ISIC_0062259,7,-37.276043,25.654844
11360,ISIC_0029011,7,-19.114481,45.15788
11361,ISIC_0069331,7,-33.55803,14.798722
11362,ISIC_5332605,8,14.525056,27.881617
11363,ISIC_0068942,7,-41.211395,6.067178
11364,ISIC_6619276,8,54.901943,1.1719713
11365,ISIC_0067693,7,-43.970337,25.810808
11366,ISIC_3369408,8,29.59898,7.866096
11367,ISIC_1617676,7,-0.7211278,25.732393
11368,ISIC_9111202,8,24.461786,-3.3437119
11369,ISIC_0063557,7,-44.87238,3.188146
11370,ISIC_7098141,6,7.068161,-37.10103
11371,ISIC_8483288,8,33.993855,12.440808
11372,ISIC_1976246,8,12.666954,-14.719876
11373,ISIC_0070355,1,-16.225687,-38.917316
11374,ISIC_0566341,8,26.060223,4.2978425
11375,ISIC_9542960,8,46.436115,17.713333
11376,ISIC_0033419,7,-34.031155,11.3459215
11377,ISIC_6323489,8,27.736134,-36.622597
11378,ISIC_3287807,8,7.5274906,3.5102441
11379,ISIC_7685144,8,40.116295,21.450886
11380,ISIC_0070683,2,-27.720179,-33.215797
11381,ISIC_2106823,8,14.81173,19.604872
11382,ISIC_0025689,7,-12.241231,-4.135969
11383,ISIC_2999440,8,43.580406,-24.503796
11384,ISIC_3908638,8,37.195614,23.315844
11385,ISIC_5142496,8,13.124227,24.077995
11386,ISIC_0853325,8,-0.4678771,-5.797701
11387,ISIC_0576951,8,8.063876,-39.81607
11388,ISIC_0054497,6,-29.128895,-19.160908
11389,ISIC_4468180,8,27.11297,9.424621
11390,ISIC_0069086,4,-4.5945954,-48.410366
11391,ISIC_0068765,7,-37.28494,22.467546
11392,ISIC_0069185,1,-32.522633,-37.663113
11393,ISIC_4787183,8,26.891119,33.929295
11394,ISIC_0537537,8,35.42261,12.365383
11395,ISIC_0030583,2,0.6981185,-25.783089
11396,ISIC_0012175_downsampled,7,-8.998488,13.481638
11397,ISIC_0027370,2,1.1957614,-25.7283
11398,ISIC_6178099,8,16.818996,-19.116438
11399,ISIC_2304753,8,46.432182,5.83956
11400,ISIC_2663010,8,-3.5138357,-6.206759
11401,ISIC_0065990,1,-19.555588,-50.203884
11402,ISIC_0064356,2,0.42398494,-35.362198
11403,ISIC_4927943,8,22.561108,25.111511
11404,ISIC_6482662,8,41.936363,23.896664
11405,ISIC_3360137,8,17.003008,-40.66101
11406,ISIC_0031801,7,2.6376827,33.885994
11407,ISIC_1985244,8,10.980492,2.1676342
11408,ISIC_0066819,0,-15.811543,-31.883684
11409,ISIC_1296663,7,-7.84304,51.228607
11410,ISIC_4901967,8,28.330961,4.243057
11411,ISIC_0060105,2,-18.135704,-28.8271
11412,ISIC_0033935,7,-19.613203,22.094173
11413,ISIC_7705867,7,-10.797447,44.161087
11414,ISIC_6198121,8,54.60569,0.67286617
11415,ISIC_0065996,7,-40.956635,8.778823
11416,ISIC_0030736,7,-13.1766815,34.975204
11417,ISIC_6054977,7,-15.23545,34.41619
11418,ISIC_5919794,7,-17.078054,30.470713
11419,ISIC_0010094,6,-26.50055,-5.713433
11420,ISIC_0057879,2,-1.1691433,-35.93229
11421,ISIC_8963614,8,45.794647,-2.8179696
11422,ISIC_0029818,7,-9.330353,35.056572
11423,ISIC_0064529,2,-7.5874014,-29.073744
11424,ISIC_4954719,8,30.398993,6.741409
11425,ISIC_0014831_downsampled,2,-10.432302,-21.641563
11426,ISIC_1729949,8,23.211168,11.703463
11427,ISIC_0071241,2,0.46178713,-35.36211
11428,ISIC_6943345,8,22.23826,-33.949783
11429,ISIC_6134226,8,31.58673,7.033623
11430,ISIC_3112262,8,22.87593,-21.133097
11431,ISIC_1476323,8,11.743188,9.492818
11432,ISIC_3575305,8,10.75854,-5.8755493
11433,ISIC_7964243,8,15.918907,-16.212492
11434,ISIC_6227397,8,19.48015,-38.321545
11435,ISIC_4782134,8,13.740284,6.7230206
11436,ISIC_0067336,5,6.390737,-54.641945
11437,ISIC_0010365,7,-21.169289,1.4926503
11438,ISIC_4965967,8,27.736008,-26.013908
11439,ISIC_0027623,7,-22.40983,9.123747
11440,ISIC_0024789,7,-14.036706,0.71924937
11441,ISIC_0062128,7,-36.91361,5.6524673
11442,ISIC_7939816,6,-14.061707,-10.679038
11443,ISIC_2754253,8,24.37442,8.671147
11444,ISIC_0060687,1,-25.97604,-49.873257
11445,ISIC_0026251,7,-42.533558,16.231777
11446,ISIC_7228524,7,-11.2327585,45.548473
11447,ISIC_5957307,8,0.59348786,-9.020258
11448,ISIC_9815163,8,14.337153,7.5075817
11449,ISIC_1843053,8,34.125942,-22.67656
11450,ISIC_4032788,8,15.040885,-34.56679
11451,ISIC_4271489,8,16.080431,-21.818102
11452,ISIC_2504659,8,18.168415,-15.127451
11453,ISIC_0059733,6,-46.848644,-16.515072
11454,ISIC_0372299,8,26.908552,-30.858057
11455,ISIC_3653733,8,14.312802,-44.337055
11456,ISIC_9056422,8,21.842205,-28.234419
11457,ISIC_1618832,7,-12.948878,6.470571
11458,ISIC_2967024,6,-15.541347,-12.191115
11459,ISIC_5600499,7,6.9121976,42.737873
11460,ISIC_0034127,7,-35.89647,13.843501
11461,ISIC_0060222,6,-33.751175,-19.102497
11462,ISIC_0291282,8,11.6235075,19.792994
11463,ISIC_5433087,8,45.79914,17.038965
11464,ISIC_6619411,8,31.895784,13.71023
11465,ISIC_9148241,8,48.588078,-5.0290704
11466,ISIC_9677503,6,-15.997319,-11.52442
11467,ISIC_0058233,7,-37.93829,-0.9082055
11468,ISIC_0498374,8,28.932491,20.94956
11469,ISIC_1943654,8,9.558897,7.174955
11470,ISIC_0012092_downsampled,7,-12.116226,2.2556968
11471,ISIC_0030043,7,-9.116069,52.34326
11472,ISIC_2580289,8,31.841955,14.438801
11473,ISIC_4838102,7,-21.804152,42.11004
11474,ISIC_0034032,7,-19.481604,6.54599
11475,ISIC_3117977,8,24.195322,-6.380963
11476,ISIC_0068578,6,-37.17104,-3.8311505
11477,ISIC_0030837,7,-4.4187117,36.3898
11478,ISIC_0727425,8,26.254644,4.1020355
11479,ISIC_0085902,8,31.400316,8.512244
11480,ISIC_0024811,7,3.081107,38.386395
11481,ISIC_4570724,8,34.93054,-27.364231
11482,ISIC_0059223,2,-9.109816,-30.381596
11483,ISIC_7036741,8,23.719568,-7.6882167
11484,ISIC_0743090,7,-7.7108088,-4.1371193
11485,ISIC_3429552,8,9.599544,5.418154
11486,ISIC_5400113,8,20.766047,32.298817
11487,ISIC_8139073,8,33.53421,-0.71234983
11488,ISIC_0030314,1,-34.70284,-48.42283
11489,ISIC_0026979,7,-37.61152,19.442863
11490,ISIC_2389688,8,22.648855,12.495077
11491,ISIC_6931277,6,-31.806898,-10.149017
11492,ISIC_9004995,7,-15.953488,32.46775
11493,ISIC_8356384,8,-7.496116,-2.8295562
11494,ISIC_0071437,7,-34.99615,2.0275822
11495,ISIC_6564818,8,17.496597,6.808466
11496,ISIC_0071392,6,-33.96231,-16.192009
11497,ISIC_3496565,8,10.693524,2.2394974
11498,ISIC_2679918,8,25.153864,-38.983494
11499,ISIC_0343860,8,35.715363,-22.374477
11500,ISIC_4041169,8,23.415663,-40.547817
11501,ISIC_1348538,8,42.70781,21.67368
11502,ISIC_1887093,8,28.318357,28.444483
11503,ISIC_3449292,8,23.733498,-44.527203
11504,ISIC_0059104,6,-45.95463,-23.106411
11505,ISIC_7607909,8,3.3997421,18.452778
11506,ISIC_5835178,7,-10.346124,37.163177
11507,ISIC_2011145,8,41.17466,-27.679749
11508,ISIC_0015273_downsampled,7,-26.373726,19.404903
11509,ISIC_0032441,6,-35.068737,-10.226254
11510,ISIC_6380662,8,34.47434,11.647999
11511,ISIC_0071268,2,-7.98506,-26.946302
11512,ISIC_0239070,7,-16.873898,34.289467
11513,ISIC_9956400,8,42.46398,-3.286037
11514,ISIC_0062850,6,-38.497616,-20.782692
11515,ISIC_7814144,8,21.483904,-30.585247
11516,ISIC_3671955,7,3.499302,31.462893
11517,ISIC_9618016,8,26.88521,11.899692
11518,ISIC_4212689,8,28.985043,-24.97471
11519,ISIC_0015447_downsampled,7,-21.407875,11.505307
11520,ISIC_4848012,7,-2.7649837,29.329876
11521,ISIC_9718067,8,33.63848,19.483438
11522,ISIC_3708522,8,15.11898,-1.2479116
11523,ISIC_0012090_downsampled,2,-2.3508964,-19.600893
11524,ISIC_0071436,7,-32.48886,16.443758
11525,ISIC_4203961,8,24.716211,33.350246
11526,ISIC_3123377,8,8.344826,-22.15695
11527,ISIC_0058164,6,-38.468155,-20.327345
11528,ISIC_0028413,7,-42.553738,16.989408
11529,ISIC_5630228,7,0.15234432,40.158634
11530,ISIC_1446344,8,18.239014,-14.650751
11531,ISIC_8043960,8,3.5710359,-3.277876
11532,ISIC_4564163,8,12.734065,31.852911
11533,ISIC_0024848,1,-33.483196,-48.0374
11534,ISIC_0063698,2,-7.461475,-31.433748
11535,ISIC_0830131,8,14.730943,-12.183188
11536,ISIC_0025118,7,-25.921804,0.73759705
11537,ISIC_0259179,8,38.98137,27.655293
11538,ISIC_2799242,8,45.00072,-24.110432
11539,ISIC_0071050,6,-40.861713,-19.182638
11540,ISIC_4529168,7,2.4367914,15.90752
11541,ISIC_8892018,8,-6.516779,-9.366102
11542,ISIC_6427086,8,44.037796,23.109682
11543,ISIC_0064631,1,-28.672281,-36.653
11544,ISIC_0027922,7,-30.411366,8.864866
11545,ISIC_7264251,8,29.804968,25.00326
11546,ISIC_8169253,8,47.02948,3.1411552
11547,ISIC_0070994,1,-35.480698,-41.977894
11548,ISIC_1694480,8,44.97286,22.138046
11549,ISIC_0033601,2,3.1062756,-24.666555
11550,ISIC_9333245,7,-24.854778,37.514526
11551,ISIC_0032097,7,-23.080072,37.26276
11552,ISIC_0061509,6,-31.715576,-19.42745
11553,ISIC_6979710,8,19.892756,-0.20018403
11554,ISIC_3186625,8,9.377423,6.936535
11555,ISIC_3745724,8,28.8059,9.738604
11556,ISIC_0067394,0,-18.06816,-27.70321
11557,ISIC_7722716,8,-1.4920807,-1.6637208
11558,ISIC_0032162,7,-3.3651907,22.877792
11559,ISIC_2288896,8,6.893356,8.148249
11560,ISIC_9524576,8,48.039913,11.947448
11561,ISIC_5789978,8,30.685122,-42.31627
11562,ISIC_6436649,8,54.27215,2.3174994
11563,ISIC_0981661,8,7.9684277,-38.32553
11564,ISIC_2229251,8,51.17523,2.303461
11565,ISIC_0061110,1,-22.653654,-45.404438
11566,ISIC_2798950,7,-3.402622,3.0262308
11567,ISIC_4658681,8,36.486485,-30.243631
11568,ISIC_0179191,8,34.375393,9.2811365
11569,ISIC_6079573,8,22.179695,-26.812477
11570,ISIC_0025415,7,4.573779,38.836575
11571,ISIC_5548608,8,37.594852,3.147503
11572,ISIC_0000104_downsampled,7,-36.078003,27.715048
11573,ISIC_0059661,7,-29.434397,25.631638
11574,ISIC_8314081,8,55.787094,5.634841
11575,ISIC_8345565,8,18.433325,26.168663
11576,ISIC_0028749,2,-10.165608,-20.91407
11577,ISIC_0070720,7,-37.81744,15.034423
11578,ISIC_0072386,1,-25.248646,-43.56012
11579,ISIC_0028204,7,-25.056396,46.963425
11580,ISIC_8943906,8,37.26593,4.333466
11581,ISIC_6532966,7,-11.793744,45.026985
11582,ISIC_0026945,7,-0.07826952,28.328852
11583,ISIC_3357399,7,-6.004959,27.12726
11584,ISIC_0112884,8,46.755592,1.266021
11585,ISIC_6277077,8,14.4897585,7.50688
11586,ISIC_1745182,8,11.93951,18.449734
11587,ISIC_7786379,8,15.544199,-36.384254
11588,ISIC_1581376,8,7.934277,-33.793503
11589,ISIC_0024694,7,-21.219545,19.388916
11590,ISIC_6352401,8,50.25518,0.040142532
11591,ISIC_0064275,7,-48.063763,14.132498
11592,ISIC_9194220,8,11.633713,-15.649548
11593,ISIC_9578603,8,37.52252,13.733804
11594,ISIC_0060522,0,-21.423832,-24.739096
11595,ISIC_3371722,8,11.358136,-11.627641
11596,ISIC_3352799,8,10.789123,2.9555912
11597,ISIC_0031095,1,-29.729979,-51.698124
11598,ISIC_0071308,1,-29.281633,-45.998676
11599,ISIC_4036915,7,-10.529694,-4.3413787
11600,ISIC_2317322,2,15.967274,12.97209
11601,ISIC_7629264,8,46.496975,2.4478817
11602,ISIC_5058159,8,25.537697,-8.060872
11603,ISIC_4533487,8,54.688675,-6.524541
11604,ISIC_0060614,1,-28.827662,-46.280716
11605,ISIC_1192835,8,23.137863,6.5942354
11606,ISIC_0031601,2,2.1370826,-26.336975
11607,ISIC_0543290,8,35.480446,-2.2335577
11608,ISIC_0503961,7,-15.530888,31.904789
11609,ISIC_5705973,8,27.386328,28.695328
11610,ISIC_0054442,7,-28.432253,-1.931106
11611,ISIC_0032733,6,-43.227108,-19.93882
11612,ISIC_6040311,8,9.4910145,-43.220036
11613,ISIC_5931552,8,48.583324,21.400162
11614,ISIC_2583900,8,26.810226,-6.429153
11615,ISIC_0063585,7,-37.97381,28.452763
11616,ISIC_0027031,7,-16.087233,-2.4936206
11617,ISIC_4106632,8,19.741007,12.719044
11618,ISIC_6731372,7,-22.255463,36.15823
11619,ISIC_9634018,8,25.513454,26.303703
11620,ISIC_4602667,8,17.909903,24.866306
11621,ISIC_0028669,7,3.1580505,33.390015
11622,ISIC_5142088,7,-9.683648,37.014107
11623,ISIC_0000071,7,-48.47906,15.9361925
11624,ISIC_0070746,7,-28.351255,24.536695
11625,ISIC_0031319,7,-5.6641483,32.353462
11626,ISIC_8475324,8,16.861286,-32.826637
11627,ISIC_0028074,7,-2.5735466,27.98131
11628,ISIC_1813445,8,30.72113,13.623111
11629,ISIC_5472470,7,-7.871797,-4.6995773
11630,ISIC_4075583,8,51.648407,11.107322
11631,ISIC_1870377,8,30.550623,-22.674034
11632,ISIC_0012205_downsampled,7,-8.152011,12.073072
11633,ISIC_0066376,6,-29.125893,-12.8029995
11634,ISIC_0025283,7,-2.4702258,49.453823
11635,ISIC_2633073,8,54.12002,7.486144
11636,ISIC_0064337,6,-38.641983,-8.457333
11637,ISIC_0068762,6,-45.708237,-22.082058
11638,ISIC_1104171,8,32.47965,-2.1795557
11639,ISIC_0026286,2,-6.5483475,-28.658163
11640,ISIC_0034131,7,-40.519066,17.812828
11641,ISIC_0068484,5,6.313942,-53.008
11642,ISIC_0011367,7,-23.29068,-0.16080838
11643,ISIC_2289721,8,42.044827,-22.115345
11644,ISIC_0009533_downsampled,7,-43.83685,35.1125
11645,ISIC_5853931,8,36.029945,8.507105
11646,ISIC_3734766,8,44.416447,-20.82026
11647,ISIC_0058486,7,-38.628857,10.395841
11648,ISIC_0222150,7,-0.46342593,26.456583
11649,ISIC_0354635,8,28.503767,35.601727
11650,ISIC_5191115,8,21.034065,-3.4947188
11651,ISIC_0072985,6,-43.644787,1.58882
11652,ISIC_0056514,2,-2.4926488,-30.443615
11653,ISIC_0032272,7,-8.513595,20.816114
11654,ISIC_5037740,8,46.035072,-5.94187
11655,ISIC_6666329,8,51.642757,0.29807878
11656,ISIC_0031907,7,-26.960478,41.87338
11657,ISIC_3296741,8,14.932232,8.579821
11658,ISIC_9574488,8,10.57701,16.06528
11659,ISIC_7270945,7,-8.571358,27.349283
11660,ISIC_0057677,7,-37.155655,3.1472905
11661,ISIC_9720518,8,33.850475,-24.830557
11662,ISIC_5023949,8,-5.148781,-13.185044
11663,ISIC_0072169,0,-18.574493,-26.640444
11664,ISIC_6480784,7,-1.1193323,37.28433
