,image_name,target,class_0_pred,class_1_pred,class_2_pred,class_3_pred,class_4_pred,class_5_pred,class_6_pred,class_7_pred,class_8_pred,binary_target
1337,ISIC_0787745,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1338,ISIC_5524986,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1339,ISIC_3677905,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1340,ISIC_9125158,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1341,ISIC_5529924,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1342,ISIC_0006021_downsampled,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1343,ISIC_0058124,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1344,ISIC_0487460,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1345,ISIC_0938864,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1346,ISIC_0028879,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1347,ISIC_9052500,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1348,ISIC_0000336,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1349,ISIC_6362735,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1350,ISIC_4156010,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1351,ISIC_9939963,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1352,ISIC_3843549,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1353,ISIC_0063331,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1354,ISIC_0062961,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1355,ISIC_6951464,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1356,ISIC_0861322,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1357,ISIC_0071710,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1358,ISIC_5736346,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1359,ISIC_0054056,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1360,ISIC_5437618,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1361,ISIC_6292348,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1362,ISIC_3229879,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1363,ISIC_1598478,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1364,ISIC_4981344,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1365,ISIC_8574819,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1366,ISIC_4453506,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1367,ISIC_0067131,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1368,ISIC_0053521,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1369,ISIC_6498256,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1370,ISIC_5781056,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1371,ISIC_5965968,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1372,ISIC_1828419,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1373,ISIC_0054240,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1374,ISIC_0470629,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1375,ISIC_1270339,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1376,ISIC_0024692,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1377,ISIC_4357596,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1378,ISIC_2048945,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1379,ISIC_4282634,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1380,ISIC_1282063,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1381,ISIC_0062066,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1382,ISIC_7315641,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1383,ISIC_6794899,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.615229871694132e-85,1.0,0
1384,ISIC_0055499,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1385,ISIC_3353862,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1386,ISIC_0031947,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1387,ISIC_0876506,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1388,ISIC_0015152_downsampled,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1389,ISIC_0033204,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1390,ISIC_0024481,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1391,ISIC_1907984,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1392,ISIC_9090435,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1393,ISIC_8009079,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1394,ISIC_6148723,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1395,ISIC_0064622,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1396,ISIC_0027585,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1397,ISIC_2432466,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1398,ISIC_7256560,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1399,ISIC_9326566,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1400,ISIC_0032885,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1401,ISIC_5607111,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1402,ISIC_0067243,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1403,ISIC_0012693_downsampled,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1404,ISIC_0496209,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1405,ISIC_7665526,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1406,ISIC_0027120,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1407,ISIC_0033861,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1408,ISIC_7704533,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1409,ISIC_7227599,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1410,ISIC_0060640,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1411,ISIC_8969855,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5911113100868535e-135,1.0,0
1412,ISIC_8295306,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1456194253576101e-102,0
1413,ISIC_6549429,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1414,ISIC_4842241,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1415,ISIC_0014302_downsampled,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1416,ISIC_0059170,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1417,ISIC_0012151_downsampled,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0573723548439369e-168,0.0,1
1418,ISIC_0029295,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1419,ISIC_0012222_downsampled,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1420,ISIC_4306844,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1421,ISIC_0028574,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1422,ISIC_0064202,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1423,ISIC_0028996,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1424,ISIC_0687823,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1425,ISIC_0024745,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1426,ISIC_1730202,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1427,ISIC_6081985,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1428,ISIC_0064122,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1429,ISIC_0060954,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1430,ISIC_7756373,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1431,ISIC_8499414,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1432,ISIC_4067727,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1433,ISIC_8780369,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1434,ISIC_0065256,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1435,ISIC_0028443,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1436,ISIC_3242282,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1437,ISIC_0027695,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1438,ISIC_8867565,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1439,ISIC_0072228,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1440,ISIC_8277987,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1441,ISIC_3957270,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1442,ISIC_0067801,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1443,ISIC_2393984,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1444,ISIC_4495986,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1445,ISIC_7740744,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1446,ISIC_1207652,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1447,ISIC_0065019,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1448,ISIC_0027798,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1449,ISIC_3526122,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1450,ISIC_3101618,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1451,ISIC_0148643,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1452,ISIC_0760281,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1453,ISIC_8116581,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1454,ISIC_0069398,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1455,ISIC_0059321,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1456,ISIC_3381550,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1457,ISIC_0690264,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1458,ISIC_0033492,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1459,ISIC_0025974,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1460,ISIC_0026266,6,0.0,0.0,0.0,0.0,0.0,0.0,0.9999991558837182,8.441162817050142e-07,0.0,1
1461,ISIC_0054797,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1462,ISIC_7763701,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1463,ISIC_6535502,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1464,ISIC_6575871,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1465,ISIC_3418068,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1466,ISIC_4870813,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1467,ISIC_8212536,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1468,ISIC_8712028,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1469,ISIC_6031046,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1470,ISIC_5101240,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1471,ISIC_0010471,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1472,ISIC_6500342,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1473,ISIC_0030034,6,0.0,0.0,0.0,0.0,0.0,0.0,7.830355774165335e-223,1.0,0.0,1
1474,ISIC_5535143,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1475,ISIC_0398005,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1476,ISIC_7416797,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1477,ISIC_7566403,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1478,ISIC_7866488,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1479,ISIC_6982423,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1480,ISIC_0071019,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1481,ISIC_0026005,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1482,ISIC_7480166,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1483,ISIC_0025012,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1484,ISIC_0028772,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1485,ISIC_2517038,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1486,ISIC_8898552,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1487,ISIC_9834664,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1488,ISIC_0068187,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1489,ISIC_7399068,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1490,ISIC_0024403,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1491,ISIC_3484946,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1492,ISIC_0010173,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1493,ISIC_0060828,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1494,ISIC_5457974,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1495,ISIC_0002885_downsampled,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1496,ISIC_8319768,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1497,ISIC_5916255,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1498,ISIC_1369273,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1499,ISIC_0033428,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1500,ISIC_0271017,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1501,ISIC_0012316_downsampled,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1502,ISIC_6734262,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1503,ISIC_5011331,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1504,ISIC_0054137,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1505,ISIC_0060270,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1506,ISIC_6124241,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1507,ISIC_0061885,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7436617821500197e-189,0.0,1
1508,ISIC_6017897,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1509,ISIC_2482427,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1510,ISIC_4442506,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1511,ISIC_2024062,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1512,ISIC_0066237,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.011598519819501e-196,0.0,1
1513,ISIC_8579466,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1514,ISIC_0069051,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1515,ISIC_7084197,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1516,ISIC_0026760,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1517,ISIC_0070120,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1518,ISIC_0067743,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1519,ISIC_8087219,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1520,ISIC_0033863,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1521,ISIC_0033191,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1522,ISIC_7248532,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1523,ISIC_0030465,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1524,ISIC_0031020,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1525,ISIC_5195680,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1526,ISIC_4054189,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1527,ISIC_0026408,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1528,ISIC_3202094,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1529,ISIC_0030014,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1530,ISIC_0027231,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1531,ISIC_0024663,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1532,ISIC_0054071,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1533,ISIC_0033519,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1534,ISIC_0072070,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1535,ISIC_7843406,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1536,ISIC_6532096,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1537,ISIC_0031983,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1538,ISIC_0056197,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1539,ISIC_7189351,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1540,ISIC_9999806,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1541,ISIC_2097198,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1542,ISIC_0062756,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1543,ISIC_4837536,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1544,ISIC_0057729,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1545,ISIC_3688407,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1546,ISIC_0028248,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1547,ISIC_1590877,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1548,ISIC_7773858,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1549,ISIC_0033992,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1550,ISIC_6963318,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1551,ISIC_5495397,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1552,ISIC_0033891,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1553,ISIC_7952832,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1554,ISIC_1488569,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1555,ISIC_7599869,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1556,ISIC_0571654,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1557,ISIC_2716574,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1558,ISIC_0027707,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1559,ISIC_3666219,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1560,ISIC_5406633,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1561,ISIC_3081674,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1562,ISIC_0069262,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1563,ISIC_9443910,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1564,ISIC_7798403,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1565,ISIC_0069335,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1566,ISIC_5908780,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1567,ISIC_6656318,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1568,ISIC_0026875,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1569,ISIC_0054871,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1570,ISIC_0067964,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1571,ISIC_3012778,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.843722057491623e-42,1.0,0
1572,ISIC_0058927,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1573,ISIC_8276574,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1574,ISIC_7592406,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1575,ISIC_0813386,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1576,ISIC_4407516,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1577,ISIC_7947699,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1578,ISIC_9107094,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1579,ISIC_8965323,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.358610456217332e-71,1.0,0
1580,ISIC_0060325,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1581,ISIC_3319573,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1582,ISIC_3197712,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1583,ISIC_1263585,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1584,ISIC_0489267,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1585,ISIC_9947197,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1586,ISIC_0030363,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1587,ISIC_0082348,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1588,ISIC_0030138,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1589,ISIC_9095429,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1590,ISIC_0058038,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1591,ISIC_9776242,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1592,ISIC_0068989,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1593,ISIC_0028715,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1594,ISIC_6433744,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1595,ISIC_7226414,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1596,ISIC_0014830_downsampled,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1597,ISIC_2727016,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1598,ISIC_0054956,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1599,ISIC_0054897,2,0.0,0.0,3.8588505994324103e-302,0.0,0.0,0.0,0.0,1.0,0.0,0
1600,ISIC_1669883,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1601,ISIC_1664381,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
